REV,attacker_blocks,total_blocks,fork_rate,orphan_blocks,delay_usage_freq,delay_cost,mean_reward,epsilon,mode,alpha,delay_intensity,target_fraction
0.09666666666666666,58,600,0.0,541,0.13,401309.6959323627,0.08347222222222223,0.05,no_cost,0.1,500,0.5
0.10833333333333334,65,600,0.0,534,0.13333333333333333,326995.07641342335,0.08538461538461538,0.05,no_cost,0.1,500,0.5
0.08333333333333333,50,600,0.0,549,0.12166666666666667,330600.605786201,0.08523809523809524,0.05,no_cost,0.1,500,0.5
0.11333333333333333,68,600,0.0,531,0.15666666666666668,347233.59944676043,0.08711111111111111,0.05,no_cost,0.1,500,0.5
0.085,51,600,0.0,548,0.12,366758.86244084156,0.08697916666666666,0.05,no_cost,0.1,500,0.5
0.08833333333333333,53,600,0.0,546,0.125,289965.93739401526,0.08705882352941176,0.05,no_cost,0.1,500,0.5
0.11,66,600,0.0,533,0.14,341992.93045306916,0.08833333333333333,0.05,no_cost,0.1,500,0.5
0.03166666666666667,19,600,0.0,457,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.0,0,600,0.0,474,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.055,33,600,0.0,468,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.08833333333333333,53,600,0.0,446,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.041666666666666664,25,600,0.0,475,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.10166666666666667,61,600,0.0,485,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.08833333333333333,53,600,0.0,531,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.055,33,600,0.0,471,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.0016666666666666668,1,600,0.0,465,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.041666666666666664,25,600,0.0,468,0.0,0.0,0.0,0.0,A,0.1,1000,0.0
0.11,66,600,0.0,533,0.0,231260.60496828854,0.0,0.0,B,0.1,1000,0.0
0.09166666666666666,55,600,0.0,544,0.0,284192.671143486,0.0,0.0,B,0.1,1000,0.0
0.115,69,600,0.0,530,0.0,204742.3748223808,0.0,0.0,B,0.1,1000,0.0
0.11666666666666667,70,600,0.0,529,0.0,209153.62358565535,0.0,0.0,B,0.1,1000,0.0
0.11,66,600,0.0,533,0.0,261959.22688996937,0.0,0.0,B,0.1,1000,0.0
0.09,54,600,0.0,545,0.0,163161.43920653698,0.0,0.0,B,0.1,1000,0.0
0.11,66,600,0.0,533,0.0,220931.6808402972,0.0,0.0,B,0.1,1000,0.0
0.09666666666666666,58,600,0.0,541,0.0,212070.21073805,0.0,0.0,B,0.1,1000,0.0
0.09,54,600,0.0,545,0.0,213185.5097274627,0.0,0.0,B,0.1,1000,0.0
0.105,63,600,0.0,536,0.0,260343.73911147163,0.0,0.0,B,0.1,1000,0.0
0.06333333333333334,38,600,0.0,561,0.475,457428.3616565237,-0.5634507895289527,0.05,C,0.1,1000,0.0
0.03666666666666667,22,600,0.0,563,0.45166666666666666,269636.5373227424,-0.5442118001298477,0.05,C,0.1,1000,0.0
0.058333333333333334,35,600,0.0,562,0.58,374360.3271347916,-0.5446410799869512,0.05,C,0.1,1000,0.0
0.06333333333333334,38,600,0.0,561,0.5666666666666667,451040.07894435554,-0.5555098898414214,0.05,C,0.1,1000,0.0
0.07166666666666667,43,600,0.0,556,0.915,296179.13630857633,-0.5445961978418986,0.05,C,0.1,1000,0.0
0.023333333333333334,14,600,0.0,570,0.9566666666666667,261993.81136022691,-0.5327195422055996,0.05,C,0.1,1000,0.0
0.06333333333333334,38,600,0.0,561,0.6233333333333333,375077.40590921865,-0.533657951159584,0.05,C,0.1,1000,0.0
0.06166666666666667,37,600,0.0,562,0.6383333333333333,392451.4360785771,-0.5362888538036285,0.05,C,0.1,1000,0.0
0.095,57,600,0.0,542,0.13833333333333334,265088.2184222202,-0.5251432563663778,0.05,C,0.1,1000,0.0
0.10166666666666667,61,600,0.0,538,0.7316666666666667,308723.2388792496,-0.518905967945954,0.05,C,0.1,1000,0.0
0.056666666666666664,34,600,0.0,565,0.12,399376.79557436326,-0.874784714950293,0.05,no_targeting,0.1,1000,0.0
0.06333333333333334,38,600,0.0,558,0.185,494618.86818940233,-0.8629093881534976,0.05,no_targeting,0.1,1000,0.0
0.023333333333333334,14,600,0.0,567,0.18166666666666667,448088.2166786312,-0.8458400826666085,0.05,no_targeting,0.1,1000,0.0
0.03833333333333333,23,600,0.0,576,0.105,355129.79427157826,-0.8203714360932215,0.05,no_targeting,0.1,1000,0.0
0.045,27,600,0.0,568,0.09333333333333334,424879.6179928594,-0.805840251008212,0.05,no_targeting,0.1,1000,0.0
0.04666666666666667,28,600,0.0,559,0.30666666666666664,954206.6045234913,-0.8564000669508984,0.05,no_targeting,0.1,1000,0.0
0.056666666666666664,34,600,0.0,565,0.18,527794.5091202505,-0.8520616746119776,0.05,no_targeting,0.1,1000,0.0
0.0,0,600,0.0,572,0.10833333333333334,446356.9036423286,-0.8414491640781382,0.05,no_targeting,0.1,1000,0.0
0.03833333333333333,23,600,0.0,562,0.13666666666666666,434920.1088685485,-0.830081576864576,0.05,no_targeting,0.1,1000,0.0
0.045,27,600,0.0,572,0.11666666666666667,411169.1575250055,-0.818055670513304,0.05,no_targeting,0.1,1000,0.0
0.09166666666666666,55,600,0.0,544,0.0,291891.1359713404,0.0,0.0,no_rl,0.1,1000,0.0
0.075,45,600,0.0,554,0.0,234227.82199355835,0.0,0.0,no_rl,0.1,1000,0.0
0.09,54,600,0.0,545,0.0,233298.83661531645,0.0,0.0,no_rl,0.1,1000,0.0
0.1,60,600,0.0,539,0.0,314080.2372468211,0.0,0.0,no_rl,0.1,1000,0.0
0.07333333333333333,44,600,0.0,555,0.0,252819.86292347775,0.0,0.0,no_rl,0.1,1000,0.0
0.10166666666666667,61,600,0.0,538,0.0,287762.8546057916,0.0,0.0,no_rl,0.1,1000,0.0
0.09,54,600,0.0,545,0.0,242052.687921976,0.0,0.0,no_rl,0.1,1000,0.0
0.11166666666666666,67,600,0.0,532,0.0,260652.36509128098,0.0,0.0,no_rl,0.1,1000,0.0
0.08833333333333333,53,600,0.0,545,0.0,236827.89250119324,0.0,0.0,no_rl,0.1,1000,0.0
0.10666666666666667,64,600,0.0,535,0.0,244037.64810694748,0.0,0.0,no_rl,0.1,1000,0.0
0.11,66,600,0.0,533,0.13666666666666666,285077.75680483837,0.09425925925925926,0.05,no_cost,0.1,1000,0.0
0.1,60,600,0.0,539,0.12166666666666667,318914.0057375925,0.09483333333333334,0.05,no_cost,0.1,1000,0.0
0.06666666666666667,40,600,0.0,559,0.095,269438.3550782836,0.09227272727272727,0.05,no_cost,0.1,1000,0.0
0.08333333333333333,50,600,0.0,549,0.11166666666666666,290038.3782810771,0.09152777777777778,0.05,no_cost,0.1,1000,0.0
0.056666666666666664,34,600,0.0,544,0.09166666666666666,294669.9126645988,0.09064102564102564,0.05,no_cost,0.1,1000,0.0
0.09333333333333334,56,600,0.0,543,0.12333333333333334,184741.1985443926,0.09083333333333334,0.05,no_cost,0.1,1000,0.0
0.1,60,600,0.0,539,0.135,227859.7305677215,0.09144444444444444,0.05,no_cost,0.1,1000,0.0
0.1,60,600,0.0,539,0.13166666666666665,235151.59164243712,0.09197916666666667,0.05,no_cost,0.1,1000,0.0
0.07833333333333334,47,600,0.0,552,0.10333333333333333,229548.70953197443,0.09117647058823529,0.05,no_cost,0.1,1000,0.0
0.10666666666666667,64,600,0.0,535,0.12833333333333333,217188.61840986647,0.09203703703703704,0.05,no_cost,0.1,1000,0.0
0.07666666666666666,46,600,0.0,450,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.06666666666666667,40,600,0.0,474,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.021666666666666667,13,600,0.0,485,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.056666666666666664,34,600,0.0,457,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.056666666666666664,34,600,0.0,465,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.075,45,600,0.0,433,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.055,33,600,0.0,495,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.06833333333333333,41,600,0.0,441,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.04,24,600,0.0,477,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.055,33,600,0.0,427,0.0,0.0,0.0,0.0,A,0.1,1000,0.5
0.095,57,600,0.0,542,0.0,259615.87885146073,0.0,0.0,B,0.1,1000,0.5
0.10666666666666667,64,600,0.0,535,0.0,258819.8909991363,0.0,0.0,B,0.1,1000,0.5
0.11166666666666666,67,600,0.0,532,0.0,180731.16487927202,0.0,0.0,B,0.1,1000,0.5
0.085,51,600,0.0,548,0.0,242446.87690020198,0.0,0.0,B,0.1,1000,0.5
0.1,60,600,0.0,539,0.0,288454.3926374383,0.0,0.0,B,0.1,1000,0.5
0.10333333333333333,62,600,0.0,537,0.0,235042.6817271014,0.0,0.0,B,0.1,1000,0.5
0.09833333333333333,59,600,0.0,540,0.0,263089.5056245638,0.0,0.0,B,0.1,1000,0.5
0.09833333333333333,59,600,0.0,540,0.0,231153.77193594325,0.0,0.0,B,0.1,1000,0.5
0.095,57,600,0.0,542,0.0,268657.7014358071,0.0,0.0,B,0.1,1000,0.5
0.10833333333333334,65,600,0.0,534,0.0,226840.2144051565,0.0,0.0,B,0.1,1000,0.5
0.05333333333333334,32,600,0.0,567,0.125,367766.3023448629,-0.936977931825586,0.05,C,0.1,1000,0.5
0.058333333333333334,35,600,0.0,564,0.13833333333333334,359207.68380102393,-0.892814752609865,0.05,C,0.1,1000,0.5
0.041666666666666664,25,600,0.0,567,0.10833333333333334,314728.1687916563,-0.8523661643107341,0.05,C,0.1,1000,0.5
0.05,30,600,0.0,569,0.11333333333333333,296071.03099727264,-0.8169010715900166,0.05,C,0.1,1000,0.5
0.018333333333333333,11,600,0.0,568,0.11,255962.59546067516,-0.780980809090871,0.05,C,0.1,1000,0.5
0.025,15,600,0.0,569,0.09333333333333334,332574.7376217887,-0.7593125057774504,0.05,C,0.1,1000,0.5
0.013333333333333334,8,600,0.0,568,0.07,309065.1850688018,-0.7392544703999314,0.05,C,0.1,1000,0.5
0.02,12,600,0.0,567,0.12333333333333334,338085.9994482417,-0.7224350242757943,0.05,C,0.1,1000,0.5
0.04666666666666667,28,600,0.0,571,0.13166666666666665,385712.5011787214,-0.71304791512023,0.05,C,0.1,1000,0.5
0.04666666666666667,28,600,0.0,571,0.12333333333333334,390853.5849012511,-0.705735399919222,0.05,C,0.1,1000,0.5
0.05,30,600,0.0,569,0.12166666666666667,313912.88469211676,-0.9263159373536969,0.05,no_targeting,0.1,1000,0.5
0.0,0,600,0.0,567,0.09,386242.760487202,-0.8917248036995273,0.05,no_targeting,0.1,1000,0.5
0.04666666666666667,28,600,0.0,571,0.10166666666666667,365757.56237668666,-0.859107027965735,0.05,no_targeting,0.1,1000,0.5
0.03666666666666667,22,600,0.0,568,0.175,429796.13112566393,-0.8408197938471549,0.05,no_targeting,0.1,1000,0.5
0.05,30,600,0.0,569,0.22833333333333333,619327.2804486018,-0.84977305078822,0.05,no_targeting,0.1,1000,0.5
0.058333333333333334,35,600,0.0,562,0.325,857395.1588209894,-0.8859077327344173,0.05,no_targeting,0.1,1000,0.5
0.06,36,600,0.0,561,0.19,467675.68234477006,-0.872811181923764,0.05,no_targeting,0.1,1000,0.5
0.055,33,600,0.0,566,0.11833333333333333,438494.62800888374,-0.859249506804454,0.05,no_targeting,0.1,1000,0.5
0.05,30,600,0.0,569,0.11,355055.7961171656,-0.8389069668078358,0.05,no_targeting,0.1,1000,0.5
0.008333333333333333,5,600,0.0,570,0.09666666666666666,281796.1534604598,-0.8148747421204061,0.05,no_targeting,0.1,1000,0.5
0.09666666666666666,58,600,0.0,541,0.0,202147.8565459807,0.0,0.0,no_rl,0.1,1000,0.5
0.075,45,600,0.0,554,0.0,196421.4044265725,0.0,0.0,no_rl,0.1,1000,0.5
0.09,54,600,0.0,545,0.0,232401.18494458657,0.0,0.0,no_rl,0.1,1000,0.5
0.10833333333333334,65,600,0.0,534,0.0,219238.7845812936,0.0,0.0,no_rl,0.1,1000,0.5
0.08666666666666667,52,600,0.0,547,0.0,238177.61970118686,0.0,0.0,no_rl,0.1,1000,0.5
0.07666666666666666,46,600,0.0,553,0.0,248696.31218108552,0.0,0.0,no_rl,0.1,1000,0.5
0.09,54,600,0.0,545,0.0,267510.7840308658,0.0,0.0,no_rl,0.1,1000,0.5
0.085,51,600,0.0,548,0.0,280910.59403993154,0.0,0.0,no_rl,0.1,1000,0.5
0.09666666666666666,58,600,0.0,541,0.0,217437.9162974733,0.0,0.0,no_rl,0.1,1000,0.5
0.08666666666666667,52,600,0.0,541,0.0,206567.03336520132,0.0,0.0,no_rl,0.1,1000,0.5
0.09166666666666666,55,600,0.0,544,0.12,362559.7207464631,0.044814814814814814,0.05,no_cost,0.1,1000,0.5
0.09333333333333334,56,600,0.0,543,0.13166666666666665,291626.4998911964,0.049666666666666665,0.05,no_cost,0.1,1000,0.5
0.12333333333333334,74,600,0.0,521,0.175,377821.2642584263,0.056818181818181816,0.05,no_cost,0.1,1000,0.5
0.09666666666666666,58,600,0.0,541,0.135,357990.2572282594,0.06013888888888889,0.05,no_cost,0.1,1000,0.5
0.09166666666666666,55,600,0.0,544,0.115,244178.5901575524,0.06256410256410257,0.05,no_cost,0.1,1000,0.5
0.12,72,600,0.0,527,0.13833333333333334,297446.9695272987,0.06666666666666667,0.05,no_cost,0.1,1000,0.5
0.10333333333333333,62,600,0.0,537,0.13,287364.7040560638,0.06911111111111111,0.05,no_cost,0.1,1000,0.5
0.09833333333333333,59,600,0.0,540,0.14666666666666667,408501.4127654387,0.0709375,0.05,no_cost,0.1,1000,0.5
0.09,54,600,0.0,545,0.11333333333333333,282600.77076555643,0.07205882352941176,0.05,no_cost,0.1,1000,0.5
0.1,60,600,0.0,539,0.13666666666666666,336423.78305566846,0.07361111111111111,0.05,no_cost,0.1,1000,0.5
0.008333333333333333,5,600,0.0,484,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.035,21,600,0.0,478,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.07,42,600,0.0,467,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.043333333333333335,26,600,0.0,481,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.10166666666666667,61,600,0.0,455,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.051666666666666666,31,600,0.0,470,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.0,0,600,0.0,483,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.02666666666666667,16,600,0.0,448,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.03166666666666667,19,600,0.0,490,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.03333333333333333,20,600,0.0,480,0.0,0.0,0.0,0.0,A,0.1,2000,0.0
0.12666666666666668,76,600,0.0,523,0.0,214069.67971698917,0.0,0.0,B,0.1,2000,0.0
0.105,63,600,0.0,536,0.0,193995.2954290716,0.0,0.0,B,0.1,2000,0.0
0.11833333333333333,71,600,0.0,528,0.0,240981.9445430824,0.0,0.0,B,0.1,2000,0.0
0.11333333333333333,68,600,0.0,531,0.0,237172.15785035503,0.0,0.0,B,0.1,2000,0.0
0.09333333333333334,56,600,0.0,543,0.0,283983.97707989,0.0,0.0,B,0.1,2000,0.0
0.09666666666666666,58,600,0.0,541,0.0,301686.2535241391,0.0,0.0,B,0.1,2000,0.0
0.10166666666666667,61,600,0.0,538,0.0,162233.24258258037,0.0,0.0,B,0.1,2000,0.0
0.09666666666666666,58,600,0.0,541,0.0,257394.30157984357,0.0,0.0,B,0.1,2000,0.0
0.09833333333333333,59,600,0.0,540,0.0,259762.3746037863,0.0,0.0,B,0.1,2000,0.0
0.10333333333333333,62,600,0.0,537,0.0,253007.59546386483,0.0,0.0,B,0.1,2000,0.0
0.0,0,600,0.0,568,0.7483333333333333,325338.04758673586,-0.9176038623330779,0.05,C,0.1,2000,0.0
0.055,33,600,0.0,566,0.685,410959.7514728146,-0.885670101345239,0.05,C,0.1,2000,0.0
0.06,36,600,0.0,563,0.7566666666666667,705238.4118357532,-0.9045846999859376,0.05,C,0.1,2000,0.0
0.025,15,600,0.0,567,0.19666666666666666,503040.4092432648,-0.8930971429375629,0.05,C,0.1,2000,0.0
0.03666666666666667,22,600,0.0,563,0.5983333333333334,481054.4438894331,-0.8805581888512676,0.05,C,0.1,2000,0.0
0.05333333333333334,32,600,0.0,567,0.145,292313.618177945,-0.8459127965735516,0.05,C,0.1,2000,0.0
0.0,0,600,0.0,567,0.2866666666666667,449174.39122545073,-0.833982431382587,0.05,C,0.1,2000,0.0
0.005,3,600,0.0,563,0.11833333333333333,439167.2412693843,-0.8234384503867364,0.05,C,0.1,2000,0.0
0.04,24,600,0.0,571,0.19666666666666666,366330.2255631237,-0.8068960146348817,0.05,C,0.1,2000,0.0
0.0,0,600,0.0,564,0.195,367883.6731489627,-0.7921502798541439,0.05,C,0.1,2000,0.0
0.05333333333333334,32,600,0.0,567,0.21,766592.5022264011,-0.9029628460421211,0.05,no_targeting,0.1,2000,0.0
0.051666666666666666,31,600,0.0,568,0.185,781024.4112027197,-0.9366706299716957,0.05,no_targeting,0.1,2000,0.0
0.0,0,600,0.0,565,0.105,414520.8187533619,-0.9088703937247778,0.05,no_targeting,0.1,2000,0.0
0.041666666666666664,25,600,0.0,566,0.12333333333333334,489559.45282514597,-0.8952922293623167,0.05,no_targeting,0.1,2000,0.0
0.05333333333333334,32,600,0.0,567,0.14,623015.3045881361,-0.899374276409848,0.05,no_targeting,0.1,2000,0.0
0.043333333333333335,26,600,0.0,568,0.37,1685338.2576272655,-1.0306497159076282,0.05,no_targeting,0.1,2000,0.0
0.05,30,600,0.0,569,0.12166666666666667,520949.0501162194,-1.0146007404155886,0.05,no_targeting,0.1,2000,0.0
0.04666666666666667,28,600,0.0,571,0.18166666666666667,1034633.5835243805,-1.0543791924234038,0.05,no_targeting,0.1,2000,0.0
0.015,9,600,0.0,567,0.15166666666666667,522183.05149949685,-1.0389434606631542,0.05,no_targeting,0.1,2000,0.0
0.006666666666666667,4,600,0.0,567,0.095,681515.5379913723,-1.0410869293292173,0.05,no_targeting,0.1,2000,0.0
0.09666666666666666,58,600,0.0,541,0.0,240404.44200764303,0.0,0.0,no_rl,0.1,2000,0.0
0.08333333333333333,50,600,0.0,547,0.0,309116.4423551341,0.0,0.0,no_rl,0.1,2000,0.0
0.09833333333333333,59,600,0.0,540,0.0,259978.16073399832,0.0,0.0,no_rl,0.1,2000,0.0
0.08666666666666667,52,600,0.0,547,0.0,257590.15237851412,0.0,0.0,no_rl,0.1,2000,0.0
0.09833333333333333,59,600,0.0,540,0.0,241550.94141881244,0.0,0.0,no_rl,0.1,2000,0.0
0.09666666666666666,58,600,0.0,541,0.0,206790.78897152445,0.0,0.0,no_rl,0.1,2000,0.0
0.1,60,600,0.0,539,0.0,170391.59812113625,0.0,0.0,no_rl,0.1,2000,0.0
0.095,57,600,0.0,542,0.0,223622.0939955215,0.0,0.0,no_rl,0.1,2000,0.0
0.12,72,600,0.0,527,0.0,228802.2750743912,0.0,0.0,no_rl,0.1,2000,0.0
0.08833333333333333,53,600,0.0,546,0.0,222716.4351337273,0.0,0.0,no_rl,0.1,2000,0.0
0.02,12,600,0.0,559,0.04,278982.84606114693,0.09240740740740741,0.05,no_cost,0.1,2000,0.0
0.09333333333333334,56,600,0.0,543,0.03666666666666667,292379.450946088,0.0925,0.05,no_cost,0.1,2000,0.0
0.07,42,600,0.0,552,0.045,282925.3205453697,0.09090909090909091,0.05,no_cost,0.1,2000,0.0
0.105,63,600,0.0,536,0.03,326703.88048557326,0.09208333333333334,0.05,no_cost,0.1,2000,0.0
0.10666666666666667,64,600,0.0,535,0.02,230396.37518832323,0.0932051282051282,0.05,no_cost,0.1,2000,0.0
0.10166666666666667,61,600,0.0,538,0.025,249980.47834627476,0.09380952380952381,0.05,no_cost,0.1,2000,0.0
0.10333333333333333,62,600,0.0,537,0.035,301085.58420308033,0.09444444444444444,0.05,no_cost,0.1,2000,0.0
0.08833333333333333,53,600,0.0,546,0.028333333333333332,357634.6223578086,0.0940625,0.05,no_cost,0.1,2000,0.0
0.12,72,600,0.0,527,0.03666666666666667,274682.7699062074,0.09558823529411764,0.05,no_cost,0.1,2000,0.0
0.08666666666666667,52,600,0.0,547,0.041666666666666664,250046.30312447203,0.09509259259259259,0.05,no_cost,0.1,2000,0.0
0.09,54,600,0.0,467,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.07666666666666666,46,600,0.0,470,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.043333333333333335,26,600,0.0,487,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.09833333333333333,59,600,0.0,430,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.07166666666666667,43,600,0.0,453,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.04666666666666667,28,600,0.0,489,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.06666666666666667,40,600,0.0,458,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.028333333333333332,17,600,0.0,473,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.095,57,600,0.0,468,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.0,0,600,0.0,493,0.0,0.0,0.0,0.0,A,0.1,2000,0.5
0.10666666666666667,64,600,0.0,535,0.0,194846.24707026023,0.0,0.0,B,0.1,2000,0.5
0.115,69,600,0.0,530,0.0,238150.02338088158,0.0,0.0,B,0.1,2000,0.5
0.09333333333333334,56,600,0.0,543,0.0,156437.0086948869,0.0,0.0,B,0.1,2000,0.5
0.07333333333333333,44,600,0.0,553,0.0,248409.69441602408,0.0,0.0,B,0.1,2000,0.5
0.09166666666666666,55,600,0.0,543,0.0,253446.99379049134,0.0,0.0,B,0.1,2000,0.5
0.08833333333333333,53,600,0.0,546,0.0,284931.3908307066,0.0,0.0,B,0.1,2000,0.5
0.11333333333333333,68,600,0.0,531,0.0,236390.69055480586,0.0,0.0,B,0.1,2000,0.5
0.10166666666666667,61,600,0.0,538,0.0,247431.70078240545,0.0,0.0,B,0.1,2000,0.5
0.07666666666666666,46,600,0.0,550,0.0,171091.80985669195,0.0,0.0,B,0.1,2000,0.5
0.08833333333333333,53,600,0.0,546,0.0,228184.02767144243,0.0,0.0,B,0.1,2000,0.5
0.0,0,600,0.0,567,0.23666666666666666,931982.2970138,-1.1592271359977615,0.05,C,0.1,2000,0.5
0.021666666666666667,13,600,0.0,563,0.12666666666666668,545457.0486524508,-1.1262139305067274,0.05,C,0.1,2000,0.5
0.02666666666666667,16,600,0.0,566,0.125,466520.85738791607,-1.0876976424891334,0.05,C,0.1,2000,0.5
0.035,21,600,0.0,569,0.11666666666666667,364005.92342790944,-1.0417792172022486,0.05,C,0.1,2000,0.5
0.023333333333333334,14,600,0.0,566,0.1,454447.0925776691,-1.0138791610812639,0.05,C,0.1,2000,0.5
0.013333333333333334,8,600,0.0,569,0.08,353911.13813123386,-0.9782343564958444,0.05,C,0.1,2000,0.5
0.021666666666666667,13,600,0.0,566,0.14333333333333334,676299.0178836782,-0.9834964013831967,0.05,C,0.1,2000,0.5
0.05,30,600,0.0,569,0.11833333333333333,465936.54949217185,-0.9662921002021816,0.05,C,0.1,2000,0.5
0.051666666666666666,31,600,0.0,568,0.07666666666666666,342564.3843047398,-0.9389184849260472,0.05,C,0.1,2000,0.5
0.006666666666666667,4,600,0.0,570,0.07833333333333334,390765.2678187439,-0.9189568346355949,0.05,C,0.1,2000,0.5
0.03166666666666667,19,600,0.0,565,0.14333333333333334,737242.1381944506,-1.3210244420952946,0.05,no_targeting,0.1,2000,0.5
0.028333333333333332,17,600,0.0,569,0.11166666666666666,668644.284329121,-1.2941960452739518,0.05,no_targeting,0.1,2000,0.5
0.041666666666666664,25,600,0.0,571,0.12166666666666667,728090.4100749322,-1.2815555578361582,0.05,no_targeting,0.1,2000,0.5
0.051666666666666666,31,600,0.0,568,0.11833333333333333,502238.3545372189,-1.236597921702203,0.05,no_targeting,0.1,2000,0.5
0.023333333333333334,14,600,0.0,566,0.11333333333333333,576683.2250345043,-1.2100241360628672,0.05,no_targeting,0.1,2000,0.5
0.04666666666666667,28,600,0.0,567,0.115,648899.3183974589,-1.1946532832961696,0.05,no_targeting,0.1,2000,0.5
0.011666666666666667,7,600,0.0,572,0.09,561012.7741316,-1.1729000393132694,0.05,no_targeting,0.1,2000,0.5
0.03666666666666667,22,600,0.0,568,0.10666666666666667,540702.6611213569,-1.1507086473896648,0.05,no_targeting,0.1,2000,0.5
0.0,0,600,0.0,567,0.11666666666666667,593612.2857598768,-1.1381779706569273,0.05,no_targeting,0.1,2000,0.5
0.055,33,600,0.0,566,0.13166666666666665,642512.7269152001,-1.1299007432977646,0.05,no_targeting,0.1,2000,0.5
0.085,51,600,0.0,543,0.0,246915.05384998478,0.0,0.0,no_rl,0.1,2000,0.5
0.09166666666666666,55,600,0.0,544,0.0,267287.1339330613,0.0,0.0,no_rl,0.1,2000,0.5
0.07833333333333334,47,600,0.0,552,0.0,214913.6870188155,0.0,0.0,no_rl,0.1,2000,0.5
0.1,60,600,0.0,539,0.0,244432.11905524295,0.0,0.0,no_rl,0.1,2000,0.5
0.105,63,600,0.0,536,0.0,270437.75552063907,0.0,0.0,no_rl,0.1,2000,0.5
0.095,57,600,0.0,542,0.0,290558.00357465656,0.0,0.0,no_rl,0.1,2000,0.5
0.08666666666666667,52,600,0.0,547,0.0,215176.59354854975,0.0,0.0,no_rl,0.1,2000,0.5
0.095,57,600,0.0,542,0.0,231332.11515009895,0.0,0.0,no_rl,0.1,2000,0.5
0.10333333333333333,62,600,0.0,537,0.0,238209.78648063066,0.0,0.0,no_rl,0.1,2000,0.5
0.105,63,600,0.0,536,0.0,223565.3319713315,0.0,0.0,no_rl,0.1,2000,0.5
0.105,63,600,0.0,536,0.135,509206.76567614876,0.07814814814814815,0.05,no_cost,0.1,2000,0.5
0.115,69,600,0.0,530,0.14166666666666666,342626.6825136656,0.08183333333333333,0.05,no_cost,0.1,2000,0.5
0.08,48,600,0.0,551,0.11666666666666667,533072.0376106394,0.08166666666666667,0.05,no_cost,0.1,2000,0.5
0.10833333333333334,65,600,0.0,534,0.15,654826.5482355956,0.08388888888888889,0.05,no_cost,0.1,2000,0.5
0.08,48,600,0.0,548,0.10833333333333334,725349.3734868707,0.08384615384615385,0.05,no_cost,0.1,2000,0.5
0.04833333333333333,29,600,0.0,550,0.09333333333333334,608889.1426064966,0.08321428571428571,0.05,no_cost,0.1,2000,0.5
0.09833333333333333,59,600,0.0,540,0.13166666666666665,780573.9048295487,0.08422222222222223,0.05,no_cost,0.1,2000,0.5
0.10666666666666667,64,600,0.0,535,0.145,670454.9137624314,0.085625,0.05,no_cost,0.1,2000,0.5
0.1,60,600,0.0,539,0.15333333333333332,613856.8975942818,0.08647058823529412,0.05,no_cost,0.1,2000,0.5
0.105,63,600,0.0,536,0.12666666666666668,632454.2395602822,0.0875,0.05,no_cost,0.1,2000,0.5
0.125,75,600,0.0,448,0.0,0.0,0.0,0.0,A,0.15,0,0.0
0.17,102,600,0.0,482,0.0,0.0,0.0,0.0,A,0.15,0,0.0
0.13166666666666665,79,600,0.0,455,0.0,0.0,0.0,0.0,A,0.15,0,0.0
0.08666666666666667,52,600,0.0,467,0.0,0.0,0.0,0.0,A,0.15,0,0.0
